Name,Team,FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,WAR,NameASCII,PlayerId,MLBAMID
"Chris Murphy","- - -",45.48927128688187,,,39.10268465677897,,37.1816041128976,37.96899292380376,42.70413199362606,,,38.792679981518816,,,38.341797064382135,36.17699282819574,42.70413199362606,,0.14219173557109527,"Chris Murphy",26214,669684
"Richard Fitts","BOS",53.295456004933726,,,49.65445866304285,,52.318157494068146,53.04186738855699,55.79237145643968,,,47.127870660079154,,,53.55731761494621,51.73176460266113,55.79237145643968,,0.1412047678509461,"Richard Fitts",30160,690916
"Spencer Bivens","SFG",35.971552708569696,,37.97894816007015,,,33.606566581140584,33.07174257181459,42.791965652914605,,,34.12481415350705,,,39.83548227945963,33.00225205617408,,42.791965652914605,0.13766174866428343,"Spencer Bivens",30226,702352
"Aaron Slegers","- - -",40.75148227928722,,,,,38.90374106168747,38.20809141277102,,,,40.8336220644833,,,38.20809141277102,,,,0.1361919562126082,"Aaron Slegers",15231,642083
"Jake Fishman","MIA",,,,,,6.054533615853023,10.400113330167883,,,,,,,10.400113330167883,,,,0.13536759117863448,"Jake Fishman",20060,670288
"Dylan Covey","- - -",49.21761622327439,,50.984289469452676,50.00583429205908,,50.889601884886275,51.96432685852051,50.673349380493164,,,48.339795793805806,,,52.08721827631411,51.022159830729166,50.673349380493164,,0.1349193543036647,"Dylan Covey",14825,592229
"Will Harris","WSN",61.908250536237446,,52.24567640371041,,,,,52.181286555070145,,,,,,,,52.181286555070145,,0.13104183485788742,"Will Harris",3192,501789
"Taylor Williams","- - -",17.818870142343883,,,,,17.791820860745613,16.0843410415343,,,,,,,16.0843410415343,,,,0.12703675244158402,"Taylor Williams",14899,592865
"Jake Faria","- - -",58.63794548915704,,,55.45810905972818,,60.476112365722656,54.12022018432617,56.35407399196251,,,,,,54.12022018432617,,56.35407399196251,,0.12702791046587628,"Jake Faria",13699,607188
"Anthony Banda","- - -",39.44118289779529,,43.42759585380554,,,32.631516697307745,34.194362100761005,43.09227899192036,,,38.744040612516734,,,34.19927528822305,31.941667556762695,43.09227899192036,,0.12685607883591066,"Anthony Banda",14706,607455
"Jordan Holloway","MIA",60.071156970525195,,,,,60.48473887010054,62.84780903866417,,64.21198206772038,,58.312437760202506,,,62.84780903866417,,,,0.12581021377544088,"Jordan Holloway",20631,656548
"Luke Little","CHC",26.873690292936125,,,29.230906804402668,,25.338254928588867,21.8448748588562,,,,,,,,21.8448748588562,,,0.1226886187292508,"Luke Little",28036,681432
"Alan Rangel","PHI",70.5413575531334,,,,,,71.10773789255242,69.21576811137952,,,71.8910535924575,,,71.10773789255242,,69.21576811137952,,0.1225197887786663,"Alan Rangel",19524,660604
"Brent Headrick","- - -",38.87570880030628,,,38.52904884770231,,40.300449718128554,37.085112163642904,,,,32.47359957013811,,,37.080210617933226,39.15359878540039,,,0.12178010725284885,"Brent Headrick",27702,687396
"Kyle Funkhouser","DET",32.92033444161402,,,,,33.01260648082955,35.341406246675646,,,,31.40290471127159,,,35.341406246675646,,,,0.12162452258708348,"Kyle Funkhouser",19456,608335
"Pierson Ohl","MIN",47.09665673179964,,49.04652005434036,,,46.415581385294594,,51.007954835891724,,,46.583882550495424,,46.67873077392578,,,51.007954835891724,,0.11956850858145329,"Pierson Ohl",30179,701487
"Jesse Scholtens","- - -",49.366431591178795,,,38.25397178649902,,38.631026640392484,46.629856910234615,53.198354729049875,,,48.880282440185546,,,47.36520333125674,40.35778647030101,53.198354729049875,,0.11843895482681893,"Jesse Scholtens",19205,669947
"Charlie Barnes","- - -",24.9746044921875,,,,,23.87110155449539,22.943220943384777,31.31368362903595,,,22.35005858450225,,,22.923293487370362,24.647022247314453,31.31368362903595,,0.11684229183922916,"Charlie Barnes",19865,656212
"Tayler Saucedo","- - -",27.062753205252164,,,,,21.907568387496166,23.790317319940637,31.05285583164381,,,20.41117144908224,,,24.213414846464644,23.047737822240713,31.05285583164381,,0.11665096442678327,"Tayler Saucedo",17888,642048
"Cody Poteet","- - -",39.84991555786133,,,,,39.225927692249506,37.11343807360799,40.521051177978514,,,32.484745839295954,,,36.623112973913685,38.63143058672343,40.521051177978514,,0.11590042049823122,"Cody Poteet",18769,547001
"Jackson Jobe","DET",46.44141520182291,,45.35055084228516,,,40.825448077657946,41.28548826788464,47.39136677056971,,,40.81443149197486,,,41.23186845921759,43.680502573649086,47.39136677056971,,0.1086041209112289,"Jackson Jobe",30203,695549
"Mychal Givens","- - -",9.154410924121224,,,,,3.2302775581677756,8.07192543373809,,,,-0.16598943272907507,,,8.07192543373809,,,,0.10824888278932765,"Mychal Givens",10430,571710
"Drew Anderson","- - -",46.05719771553184,,33.913543701171875,,,,46.315772708099665,47.470257895333425,,,43.60018721269202,,,46.315772708099665,,47.470257895333425,,0.10710256909125218,"Drew Anderson",15130,623454
"Pedro Báez","- - -",51.233826024572274,,,,,,49.45860164980345,,,,52.552846908569336,,,49.45860164980345,,,,0.10535322422176455,"Pedro Baez",5420,520980
"Levi Stoudt","CIN",47.625217616001024,,,,,,49.14687530903877,56.165037609281995,,,41.80946058385513,,,49.14687530903877,,56.165037609281995,,0.10529147956349427,"Levi Stoudt",25650,686651
"Daysbel Hernández","ATL",42.06016109131109,,,,,40.452282428741455,39.85754629091923,,,,,,,39.85754629091923,,,,0.10469853432939324,"Daysbel Hernandez",20271,678226
"Walker Lockett","- - -",32.473081016540526,,27.4407696013755,,,29.74154988606771,,33.59031826842065,,,29.089997311855885,,,,,33.59031826842065,,0.10405156395149431,"Walker Lockett",13804,621141
"Brandon Young","BAL",47.72548828125,,48.18164306463197,45.287376916455656,,40.20876299324682,46.522827479044594,50.282823139912374,,,42.41666501067405,,,46.522827479044594,,50.282823139912374,,0.10356821982202581,"Brandon Young",27819,687064
"Joey Gerber","- - -",19.723297722842716,,,,,0,27.61104785601298,,,,38.19301223754883,,,27.61104785601298,,,,0.10348128253605895,"Joey Gerber",24591,680702
"Steven Cruz","KCR",29.636280228820027,,33.18690149570868,,,26.660819175026635,33.924926251920745,,,,,,,33.924926251920745,,,,0.1022565595270934,"Steven Cruz",23165,674444
"David Morgan","SDP",33.15903345015124,,,,,25.516919805489334,29.323212206363678,41.03921391413762,,,16.897289276123047,,,29.323212206363678,,41.03921391413762,,0.10078890410493488,"David Morgan",31616,688158
"Jordan Zimmermann","- - -",25.794896577533923,,,,,28.560791570490057,36.197275947122016,25.27625274658203,,,31.853350321451824,,,36.197275947122016,,25.27625274658203,,0.1005456053655858,"Jordan Zimmermann",4505,519455
"Josh Walker","- - -",47.89605069799898,,,,,37.52283601357903,40.26961822509766,42.35055532596382,,,41.63829803466797,,,40.26961822509766,,42.35055532596382,,0.09769919268416705,"Josh Walker",23617,677020
"Ervin Santana","KCR",42.85702137957038,,,,,41.98185348510742,44.306375538093455,,,,44.351800319126674,,,44.306375538093455,,,,0.09655809403855116,"Ervin Santana",3200,429722
"Colin Selby","- - -",46.141820332360645,,,,,48.229061487244394,49.247538447929415,51.27584966023763,50.51162843704223,,,,,49.247538447929415,,51.27584966023763,,0.09639850371059644,"Colin Selby",24986,681882
"Hayden Birdsong","SFG",45.641685712191865,,,,,,42.710171905629366,47.91015564351587,,,40.57868802756594,,,42.710171905629366,,47.93063229798693,47.50745046706427,0.09421194773637812,"Hayden Birdsong",31635,806185
"Adam Conley","TBR",28.71452717781067,,,,,,27.650379524230956,26.404470443725586,,,31.841471054974726,,,27.650379524230956,,26.404470443725586,,0.08903709985106527,"Adam Conley",14457,543045
"David Hale","- - -",31.911409103975267,,,,,33.7667596083421,,34.873991778297146,,,33.64527006149292,,,,,34.873991778297146,,0.08884775422410557,"David Hale",9756,571735
"Connor Gillispie","- - -",40.745498735476765,,37.176988977964236,,,,35.940281590328944,36.47135848999024,,,36.191991512592026,,,34.753297906172904,36.102531158666814,36.47135848999024,,0.0887250724780582,"Connor Gillispie",26171,687362
"Prelander Berroa","- - -",52.45363983926894,,,,,49.919783401489255,51.21462833180147,,,,,,,51.21462833180147,,,,0.08871420731009409,"Prelander Berroa",22932,672860
"Josh Fleming","- - -",30.298428828899677,,30.826216393774683,,,28.465865906269816,,29.34441391794305,,,26.419608403449278,,,,,29.34441391794305,,0.08801878580655356,"Josh Fleming",20418,676596
"Daulton Jefferies","- - -",34.57219015031853,,33.28622605250432,,,34.37222926424578,33.84867061657852,,,,31.369260375316326,,,33.84867061657852,,,,0.086025482611636,"Daulton Jefferies",19345,641726
"Fraser Ellard","CHW",27.399408093291566,,25.820611715316772,,,27.380127838679723,26.225848651824787,,,,29.60582240034894,,,26.225848651824787,,,,0.08527757962385472,"Fraser Ellard",29530,686642
"Travis Lakins","BAL",39.38801200555669,,36.132340129933844,,,28.795920978892934,35.75908140702681,36.318115709014755,,,32.29912213311679,,,35.75908140702681,,36.318115709014755,,0.08489897240763394,"Travis Lakins",18600,664042
"Mark Appel","PHI",,,,,,43.66715431213379,39.38897972106933,,,,35.408402579171316,,,39.38897972106933,,,,0.08469380043171094,"Mark Appel",14823,571446
"Yusmeiro Petit","OAK",39.76502711746386,,40.3605795328596,,,,,47.139543333106275,,,40.207281389544086,,,,,47.139543333106275,,0.08460665375124446,"Yusmeiro Petit",4020,433589
"Jhonathan Díaz","- - -",35.142307038002826,,,,,28.48183444413272,30.504927886159795,46.93258001154119,,,30.235069973778177,,,30.504927886159795,,46.93258001154119,,0.0841537336780389,"Jhonathan Diaz",20298,646242
"Jake Reed","- - -",6.999244451522827,,-8.436309814453125,,,-9.207745054406983,-8.690476951828922,,,,-12.626198887825012,,,-8.690476951828922,,,,0.08411999873874568,"Jake Reed",16209,596082
"Yilber Díaz","ARI",44.11972644282322,,,,,,39.09633703039797,,48.14955817328559,,42.74207305908203,,,39.09633703039797,,,,0.08406870735471346,"Yilber Diaz",29271,700270
"Tyler Cyr","- - -",60.73129619815485,,56.30307232249867,,,,62.64776611328125,,,,55.78878258495796,,,62.64776611328125,,,,0.08072697412648125,"Tyler Cyr",18421,664202
"Luis F. Castillo","- - -",15.572072214894481,,,,,14.653636867717161,10.977602831522624,,,,10.5576890707016,,,15.841922971937391,8.892894199916295,,,0.07630015328034943,"Luis F. Castillo",20638,622379
"Ian Krol","DET",41.67075609804979,,34.647176106770836,,,41.96966224804259,38.66410895453559,40.190059661865234,,,37.91598697418862,,,38.66410895453559,,40.190059661865234,,0.07517339111213268,"Ian Krol",10066,571871
"Conner Menez","- - -",43.337290554760614,,,,,,47.90152299751356,51.137454897858376,,,46.2864990234375,,,47.90152299751356,,51.137454897858376,,0.07409788970972672,"Conner Menez",19199,669214
"Daniel Mengden","- - -",39.74168769886951,,34.62280031714109,,,51.64987564086914,48.45698547363281,46.60752986726307,,,39.85257530212402,,,48.45698547363281,,46.60752986726307,,0.0740073610110816,"Daniel Mengden",16980,596043
"Mitch Farris","LAA",45.82367466800035,,47.205535888671875,,,,43.0516214966774,,,,43.438020810976134,,,43.0516214966774,,,,0.07290887666127359,"Mitch Farris",33628,815083
"Derek Holland","- - -",41.119471668061756,,,,,39.0391611348499,,,40.70606255271218,,40.859694417317705,,,,,,,0.0728680705278621,"Derek Holland",4141,502706
"Grant Holman","OAK",44.479919559984324,,,38.50283151202731,,40.86415227254232,39.449238619961584,,,,44.21398988062022,,,39.449238619961584,,,,0.0725997829167993,"Grant Holman",30002,680880
"Jharel Cotton","- - -",51.34484260754707,,52.62376185825893,,,,51.90585683521471,57.47123684460604,,,50.28724126980222,,,51.90585683521471,,57.47123684460604,,0.07216808024204388,"Jharel Cotton",13654,605194
"Zack Britton","NYY",,,,,,36.56291403860416,36.198012741752294,,,,,,,36.198012741752294,,,,0.06567685994539024,"Zack Britton",3240,502154
"Allan Winans","- - -",34.06341621579503,,,,,31.88150659621571,29.858719269434612,36.19798202514649,,,30.459520563089622,,,29.858719269434612,,36.19798202514649,,0.06459835033993938,"Allan Winans",21238,642216
"Zac Lowther","BAL",40.47633070166422,,,,,,36.50071712293123,41.46043348803963,,,40.52987593311374,,,36.50071712293123,,41.46043348803963,,0.0622108874051154,"Zac Lowther",20243,675912
"Peyton Battenfield","CLE",56.16431557259909,,51.79901258680555,,,,,58.703164310778604,,,46.09032149541946,,,,,58.703164310778604,,0.05886109230977343,"Peyton Battenfield",25777,685410
"Kyle Muller","- - -",40.75383636714276,,,,,38.20198713030134,40.56126959417659,42.80757781437465,,,37.93222483413479,,,40.56126959417659,,42.80757781437465,,0.05878638547152859,"Kyle Muller",20167,666205
"Junior Guerra","- - -",46.57853724963344,,,42.76934712248028,,46.01317555142432,46.84142940091771,50.95366630824745,,,,,,46.84142940091771,,50.95366630824745,,0.054976501885409756,"Junior Guerra",5702,448855
"Michael Petersen","- - -",52.206571314356346,,43.8022025938957,,,45.746809005737305,47.76923327292165,52.68396759033203,,,46.027830227938566,,,47.76923327292165,,52.68396759033203,,0.052796787256273126,"Michael Petersen",20827,656848
"Tyler Samaniego","BOS",40.1728630065918,,34.51258850097656,,,32.0406977088706,35.48161915370396,,,,36.13147989908854,,,,35.48161915370396,,,0.05136811533322635,"Tyler Samaniego",30081,701719
"Michael Kelly","- - -",37.80627347780689,,31.330644495346966,,,33.317416024586514,34.841045161440995,,,,31.816314350474965,,,35.26430662005556,34.73444594630489,,,0.04767461065731987,"Michael Kelly",12791,547184
"Trent Thornton","- - -",41.3121858534894,,28.974692554117365,39.93413263956706,,45.686019477340096,30.66426559200036,41.56334128883314,52.30605506896973,,26.870108551449245,,,34.99485741211818,28.60537861633301,41.56334128883314,,0.04710737590498434,"Trent Thornton",17948,663423
"Elvis Alvarado","ATH",19.678929588347103,,,24.298591136932373,,18.940803030262824,19.669570187655363,,,,12.48925079837922,,,19.669570187655363,,,,0.04156929492631517,"Elvis Alvarado",21662,665660
"Kohl Stewart","CHC",40.87345534104567,,40.84523432305519,,,38.04402940538194,37.86326799894634,44.130006578233505,,,34.02885945638021,,,37.86326799894634,,44.130006578233505,,0.041427074598531885,"Kohl Stewart",15502,640464
"Andrew Walters","CLE",37.45804346670018,,,,,,41.46193488169525,,,,,,,41.46193488169525,,,,0.04092126448389616,"Andrew Walters",33834,689958
"Nick Burdi","- - -",23.191098095121838,,,,,13.214630694002718,25.67370929456737,,,,18.706918239593506,,,25.67370929456737,,,,0.03979193208619697,"Nick Burdi",16074,595897
"Jake Bennett","BOS",33.07496709408967,,31.50855541229248,,,32.0067349137931,,33.69078826904297,,,34.02848638490189,,,,,33.69078826904297,,0.03969657401181273,"Jake Bennett",31959,687562
"Noah Murdock","ATH",16.51447868347168,,16.351262855529786,,,17.326324316873503,14.76157233002898,,,,18.314594523111978,,,,14.76157233002898,,,0.038466346873636016,"Noah Murdock",27908,668716
"Chase Shugart","- - -",42.40300201583695,,36.585241448788246,,,36.450718458708344,31.964033292976406,,,,31.47281741024403,,,,31.964033292976406,,,0.036441520530174076,"Chase Shugart",21544,663767
"Luis Contreras","HOU",48.3230123637635,,,,,47.71378072102865,46.83424586245888,45.39176646145907,,,46.20927104544133,,,47.51738525839413,45.113747914632164,45.39176646145907,,0.03521480304386804,"Luis Contreras",25839,664351
"Phillips Valdez","BOS",18.95340633392334,,,,,14.995137316355773,27.942083328962326,,,,17.568027022825955,,,27.942083328962326,,,,0.034856435382124636,"Phillips Valdez",15605,570488
"Chad Kuhl","- - -",37.83140100959603,,27.533100987528705,,,32.07990096297458,33.89243727713099,,37.47805247343788,,28.466600944645595,,,34.3957217511403,21.484729917922824,,,0.034493434558594493,"Chad Kuhl",14975,641771
"Edgar Santana","ATL",49.164852142333984,,,,,45.994520842723354,46.43935351505458,,,,,,,46.43935351505458,,,,0.031245280688152372,"Edgar Santana",17355,650828
"JD Hammer","PHI",41.51131216684977,,,,,39.52934561835395,33.81951409144117,43.388658905029295,,,,,,33.81951409144117,,43.388658905029295,,0.028463003246151766,"JD Hammer",19548,670456
"Luke Bard","- - -",35.048138145639115,,33.93765007365834,,,,35.90124665929916,34.21593221028646,,,33.58667984008789,,,35.90124665929916,,34.21593221028646,,0.02795971300885758,"Luke Bard",14288,572703
"Nick Avila","SFG",53.433285639836235,,51.11390620640346,,,53.20789416082974,54.64590920342339,,58.86456924829728,,,,,54.64590920342339,,,,0.026663121199583983,"Nick Avila",25667,687014
"Luke Williams","- - -",48.97933858235677,,,,,,,,,51.449236312002505,,,,,,,,0.024376482295368616,"Luke Williams",19931,663897
"Peyton Pallette","CLE",38.620720195260276,,,,,,38.588591515263424,42.763075510660805,,,36.21704788208008,,,38.588591515263424,,42.763075510660805,,0.023880372613599425,"Peyton Pallette",31865,688883
"Kyle Nicolas","- - -",45.71760382294184,,,,,48.07305097579956,43.6051571547383,46.72089237423997,,,44.78278732299805,,,43.6051571547383,,46.72089237423997,,0.022603302367106726,"Kyle Nicolas",27775,693312
"Stephen Strasburg","WSN",35.704433659839026,,,,,37.1941971614443,,36.64851263504994,,,36.73279563667848,,,,,36.64851263504994,,0.022228040621149987,"Stephen Strasburg",10131,544931
"Yosver Zulueta","CIN",29.798291279719425,,,,,28.811044137374214,26.441136651005305,,,,26.220157384872437,,,26.15459972879161,27.70851208613469,,,0.018482768051345126,"Yosver Zulueta",27765,691172
"Blake Taylor","HOU",51.64648769568097,,,,,,52.363975250918564,,,,49.701202392578125,,,52.363975250918564,,,,0.017946316192947162,"Blake Taylor",16418,642130
"Vinny Nittoli","- - -",23.233950042724608,,19.79492411537776,,,22.866967916488647,17.01647310158641,28.21437515258789,,,20.943107843399048,,,17.47071543606845,16.639366257865476,28.21437515258789,,0.017233471804041382,"Vinny Nittoli",16754,657697
"Josh A. Smith","MIA",31.625168582043017,,,,,23.058737911395173,24.203016229577965,24.648230743408202,,,25.213959433815695,,,24.203016229577965,,24.648230743408202,,0.01706984885565413,"Josh A. Smith",10946,595001
"Tanner Rainey","- - -",37.84911027136071,,,,,,38.37729784412692,,,,34.65131640434265,,,38.37729784412692,,,,0.01468736387518222,"Tanner Rainey",17610,663432
"Kyle Tyler","- - -",59.34342717549887,,64.43327447764703,,,,55.61658896169355,62.04750455012087,,,59.55528317964994,,,55.61658896169355,,62.04750455012087,,0.013024224066122025,"Kyle Tyler",22092,667725
"Chris Mazza","- - -",19.44566011843474,,27.2221507487324,,,20.514276008466226,29.3921155990309,,,,26.429560005664825,,,29.3921155990309,,,,0.012381875909042828,"Chris Mazza",14151,607391
"Anthony Maldonado","- - -",34.119097925001576,,31.993886080655184,,,35.80532896752451,36.85018081968999,,,,,,,36.85018081968999,,,,0.01116825873648944,"Anthony Maldonado",26034,687424
"Jacob Stallings","- - -",16.327792936755763,,,,,,,,40.583334604899086,,30.964774431501116,,,,,,,0.005186728760797267,"Jacob Stallings",13723,607732
"Reymin Guduan","OAK",51.24997472420013,,,,,50.7854494367327,55.35480581995952,,,,,,,55.35480581995952,,,,0.005186001128395281,"Reymin Guduan",13058,594056
"Mike Wright Jr.","CHW",44.32152355957031,,,,,36.86764801873101,37.63716615949358,,,,34.02283821105957,,,37.63716615949358,,,,0.004424402793368052,"Mike Wright Jr.",12586,605541
"Walter Pennington","- - -",24.285409450531006,,28.458010941408993,,,28.626572297543895,28.86644234833894,,,,,,,28.86644234833894,,,,0.002378790950634039,"Walter Pennington",27624,679156
"Wilmer Font","TOR",23.971705316898213,,,35.120071774437314,,24.299708239237468,23.20173944745745,26.85551679134369,,,,,,23.20173944745745,,26.85551679134369,,0.0017780778486298512,"Wilmer Font",5257,521655
"Glenn Otto Jr.","TEX",43.482194002796795,,,,,42.3994293525059,39.088243253171036,,44.25881186463779,,44.488296819769815,,,40.5969027815194,39.03646677231647,,,0.0009276095414194607,"Glenn Otto Jr.",21366,657248
"Jacob Waguespack","- - -",54.51713744645873,,62.56401334850993,,,23.967394279711176,,46.774633459142734,,,40.023398219948945,,,,,46.774633459142734,,-0.00015797183389207412,"Jacob Waguespack",18318,621097
"Antonio Santos","COL",31.429587489536832,,,,,37.54932352701823,30.121425368569113,40.2875244140625,,,33.21817270914713,,,30.121425368569113,,40.2875244140625,,-0.0010356737307011116,"Antonio Santos",20383,665733
"Fernando Abad","- - -",41.29821186973935,,32.550631523132324,,,41.68600442575854,,,43.37984987768797,,47.66694271203244,,,,,,,-0.001684938895409438,"Fernando Abad",4994,472551
"Kyle Backhus","- - -",,,,,,8.712875632717186,4.98485475325445,,,,14.433984097567471,,,,4.98485475325445,,,-0.001945689259682734,"Kyle Backhus",29615,679775
"Ryder Ryan","- - -",31.83219940185547,,,,,29.277082469365368,31.088981322753124,,,,30.181425094604492,,,31.088981322753124,,,,-0.002669005657870477,"Ryder Ryan",19891,656924
"Jake Brentz","KCR",27.91942520866239,,,,,26.986225128173828,31.435761803074886,,,,30.10978854669107,,,31.435761803074886,,,,-0.0027881871490048615,"Jake Brentz",17783,641394
"Carlos Rodriguez","MIL",34.989272658889355,,37.72556417959708,,,32.68050556798135,37.60889999587815,42.24502954727564,,,32.553049585840725,,,37.60889999587815,,42.24502954727564,,-0.0036373656200502993,"Carlos Rodriguez",30161,692230
"Jeff Criswell","COL",31.930632157759234,,,,,31.323711395263672,34.36743378975022,39.2461780971951,,,33.178721484015966,,,34.36743378975022,,39.2461780971951,,-0.005905803874492537,"Jeff Criswell",27608,676105
