Name,Team,FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,ERA,NameASCII,PlayerId,MLBAMID
"Casey Sadler","- - -",22.632322947184246,,32.53238315762781,,,33.77390897744018,,33.09191110806587,,,30.109708256191677,,,,,33.09191110806587,,2.111732086523763,"Casey Sadler",11209,594987
"Michael Plassmeyer","PHI",22.731143916418795,,,,,,22.272975376674108,,,,20.637471706309217,,,22.272975376674108,,,,9.818182669395332,"Michael Plassmeyer",23191,674681
"Charlie Morton","- - -",22.750909795977897,,20.54570710753788,21.941840716770717,,21.509222743063813,,20.929614303565202,,,19.76885898005309,,,,,20.929614303565202,,4.228164824852452,"Charlie Morton",4676,450203
"Camilo Doval","- - -",22.773443539937336,,17.164015542725608,,,16.545145276678326,20.961280150102176,,,,,,,20.961280150102176,,,,3.5126796048241835,"Camilo Doval",21992,666808
"Jonathan Hernández","- - -",22.856594800949097,,,,,21.671359510031916,25.327643127441405,,,,23.395765018158446,,,25.327643127441405,,,,4.290954123664393,"Jonathan Hernandez",17464,642546
"Logan Webb","SFG",22.935811773809302,,23.643856741441315,,,22.224023513033274,18.86046061690275,,,,18.003273968473135,,,12.44313767377068,18.9137684546908,,,3.3876090529704204,"Logan Webb",17995,657277
"Greg Weissert","- - -",23.088217513705096,,23.7770413108494,,,17.468469304945863,10.81476243300372,17.779838419975118,,,12.001246370375156,,,15.386161535263062,8.965490900968657,17.779838419975118,,3.4576278137634717,"Greg Weissert",20375,669711
"Nick Burdi","- - -",23.191098095121838,,,,,13.214630694002718,25.67370929456737,,,,18.706918239593506,,,25.67370929456737,,,,2.6557384237300603,"Nick Burdi",16074,595897
"Humberto Castellanos","- - -",23.221423627404263,,20.979374923706054,,,15.312934149266102,25.76937922053464,20.5062426256579,,,30.089159284319198,,,25.76937922053464,,20.5062426256579,,5.432432766440511,"Humberto Castellanos",21183,528748
"Vinny Nittoli","- - -",23.233950042724608,,19.79492411537776,,,22.866967916488647,17.01647310158641,28.21437515258789,,,20.943107843399048,,,17.47071543606845,16.639366257865476,28.21437515258789,,2.410714502531903,"Vinny Nittoli",16754,657697
"Luis Ortiz","- - -",23.24425083613682,,22.486849368986537,,,21.352462960756743,28.590759968340436,,,,29.46091510202283,,,28.590759968340436,,,,4.045871760962387,"Luis Ortiz",27646,682847
"Cole Sands","MIN",23.254012448920143,,25.732363967277742,22.921133405897354,,24.02765461624853,45.2420539855957,20.05981822137709,,,19.738271372658865,,,45.2420539855957,,20.05981822137709,,4.210611514513047,"Cole Sands",21461,663485
"Yimi García","- - -",23.277326543399987,,,,,26.224255830996505,24.182069299312737,25.274717921649096,,,26.158482724428175,,,23.56098671516363,27.076229614465415,25.274717921649096,,3.569962017776532,"Yimi Garcia",12095,554340
"Luís Madero","MIA",23.308999846253215,,,,,25.20767593383789,30.291417772524824,,,,23.150974793867633,,,30.291417772524824,,,,9,"Luis Madero",20399,650347
"Jacob Lopez","- - -",23.351403052951273,,22.48255619348264,,,20.801483641279503,17.802185138251,,,,15.757962385349996,,,17.802185138251,,,,4.625267854860778,"Jacob Lopez",25098,682052
"Chase Dollander","COL",23.42721826342156,,26.76368600350839,,,21.74102838316315,24.08060814055386,31.018145188041355,,,22.758534767009593,,,24.209394781439155,23.723225116729736,31.018145188041355,,5.704225658590056,"Chase Dollander",33482,801403
"Anthony Bender","MIA",23.46883723610326,,,,,23.869942488341497,16.56591403012577,,,,15.338401483234607,,,22.441762213561674,12.196848705794613,,,3.0998341527990343,"Anthony Bender",19742,669622
"Craig Kimbrel","- - -",23.50537701375101,,,,,,24.219701557159425,,27.519695897413733,,22.806716470157397,,,,24.219701557159425,,,3.7141151456699673,"Craig Kimbrel",6655,518886
"A.J. Cole","TOR",23.54530933925084,,18.308474413553874,,,,21.114735173244103,15.02354389688243,,,20.163117163521903,,,21.114735173244103,,15.02354389688243,,2.585106419041018,"A.J. Cole",11467,595918
"Hunter Barco","PIT",23.611606970065978,,,23.318910598754883,,22.722657743706762,21.079591751098633,,,,24.282060503959656,,,21.725970399145986,19.509815942673455,,,6.136364301374208,"Hunter Barco",33174,682995
"Cody Reed","- - -",23.662446395210598,,,,,21.97088556965505,29.31578006300815,,,,25.10378348827362,,,29.31578006300815,,,,4.153846498565589,"Cody Reed",15232,642003
"Tatsuya Imai","HOU",23.836253263512436,,,27.592636108398438,,19.1739501953125,25.966012286324787,31.377337137858074,,,24.851317269461497,,,25.966012286324787,,31.377337137858074,,9.23684328606682,"Tatsuya Imai",37124,837227
"Kai-Wei Teng","- - -",23.957763622425222,,,,,22.298768214263248,22.095202216395624,27.44294094745024,,,24.2417467880249,,,23.883114901455965,21.999265493997715,27.44294094745024,,5.670000553406829,"Kai-Wei Teng",24282,678906
"Kyle Crick","- - -",23.962510209105332,,,,,17.780027850468954,20.281678750040104,,,,21.49718189239502,,,20.281678750040104,,,,3.9416066093955457,"Kyle Crick",13182,605195
"Wilmer Font","TOR",23.971705316898213,,,35.120071774437314,,24.299708239237468,23.20173944745745,26.85551679134369,,,,,,23.20173944745745,,26.85551679134369,,9.918372516756913,"Wilmer Font",5257,521655
"Drew Carlton","- - -",23.995420252156055,,,,,24.7686038839406,24.04140602539633,,,,23.276645400307395,,,24.04140602539633,,,,3.818182173346718,"Drew Carlton",19868,656290
"Ben Heller","- - -",24.013280704457273,,24.11222359183785,,,22.127590063259685,21.27335602089211,,,,24.86015681867246,,,27.99201291106468,18.13311421352884,,,6.136364615591753,"Ben Heller",15100,621294
"Ryan Yarbrough","- - -",24.014539188808865,,14.361347451039656,,,15.942032991453658,9.873477097480528,14.58594290284086,,,20.29193162965209,,,,9.873477097480528,14.58594290284086,,4.301312927341175,"Ryan Yarbrough",16502,642232
"Evan Sisk","- - -",24.059293614755763,,19.936538303599637,,,19.677421373190338,9.181883371793306,23.10962204973237,,,22.449495434761047,,,4.4197187423706055,9.318924087414638,23.10962204973237,,2.5714291604199104,"Evan Sisk",24995,681895
"JR Ritchie","ATL",24.09151383284684,,22.1286866929796,,,24.305708143446182,25.176286485460068,26.749055923954135,,,25.847256704477164,,,25.176286485460068,,26.749055923954135,,3.323077020588714,"JR Ritchie",31760,702275
"Cole Henry","WSN",24.113849636552214,,23.735881494016063,,,23.54003445998482,19.624774475097656,20.00880949452238,,,17.4986605114407,,,,19.624774475097656,20.00880949452238,,4.525140732381001,"Cole Henry",27570,669371
"Peter Strzelecki","- - -",24.124506178782767,,20.93341064453125,,,21.855763394492012,17.539890888559206,,,,16.513869758379663,,,17.539890888559206,,,,3.4422316854942454,"Peter Strzelecki",21367,657265
"Enyel De Los Santos","- - -",24.199100749773237,,46.92436599731445,,,,24.661994352936745,52.29570770263672,,,27.441862674674603,,,24.661994352936745,,52.29570770263672,,4.296133451193276,"Enyel De Los Santos",18403,660853
"Tyler Gilbert","- - -",24.23568704718217,,31.56411159130954,28.328608628475305,,17.543434507457924,5.483393664246126,,39.471588340965475,,,,,,5.483393664246126,,,4.39262525646765,"Tyler Gilbert",17964,656457
"Walter Pennington","- - -",24.285409450531006,,28.458010941408993,,,28.626572297543895,28.86644234833894,,,,,,,28.86644234833894,,,,3.0000010132793036,"Walter Pennington",27624,679156
"Landen Roupp","SFG",24.349982841342104,,23.41055552444794,,,21.163344377851757,26.537932446128444,28.05026005934796,,,16.744736256084376,,,26.537932446128444,,28.05026005934796,,3.6699030676529962,"Landen Roupp",30076,694738
"Oliver Pérez","- - -",24.382101164923775,,,,,17.170277465017218,16.994943630195664,,,,,,,17.09732280869082,0,,,3.8571450979581097,"Oliver Perez",1514,424144
"Gerardo Reyes","- - -",24.44284913977798,,23.40519823346819,,,26.65663382586311,21.859945460728238,,,,,,,21.859945460728238,,,,6.319149192613204,"Gerardo Reyes",16306,622103
"Paul Skenes","PIT",24.516239722569782,,,22.8785597707711,,22.707816207311986,22.917056424399465,25.380183736901536,,,21.481785729293424,,,22.49676432291667,23.071955303595164,25.380183736901536,,1.9667266426351724,"Paul Skenes",33677,694973
"Brandon Hughes","- - -",24.530748495021413,,,,,24.62963293580448,20.70194397725911,,,,18.778010281649504,,,20.682976086934406,34.131202697753906,,,4.7528101728507535,"Brandon Hughes",23460,676714
"George Soriano","- - -",24.62584621091432,,,,,28.81701243067362,25.08458968089679,,,,31.294209006806494,,,24.88809093256839,29.306793212890625,,,5.62500073588189,"George Soriano",21863,666277
"J.B. Bukauskas","- - -",24.658974178253658,,,,,16.998067006026165,25.96608601802844,,,,20.371377896039913,,,25.96608601802844,,,,5.043956954145262,"J.B. Bukauskas",20491,656266
"Merrill Kelly","- - -",24.75436196544249,,25.02354350554556,,,25.894733012736857,27.01798370708119,32.03575616289479,,,27.225630554971815,,,27.01798370708119,,32.03575616289479,,3.7438308334598687,"Merrill Kelly",11156,518876
"Brandon Brennan","- - -",24.830533266067505,,,,,23.646423394339426,24.335596220833914,,,,22.016731520830575,,,24.335596220833914,,,,2.6129050695822325,"Brandon Brennan",13527,592165
"Stefan Crichton","ARI",24.909562587738037,,,,,22.00596903276074,,23.217327856012687,,,24.749528884887695,,,,,23.217327856012687,,4.7432453311646094,"Stefan Crichton",16058,592233
"Madison Bumgarner","ARI",24.930282275354347,,24.309654891407884,,,24.93280262058064,26.294998168945312,25.09998307135198,29.381142139434814,,24.43076983171768,,,26.294998168945312,,25.09998307135198,,5.226605660066335,"Madison Bumgarner",5524,518516
"Dan Altavilla","- - -",24.930902404346686,,,,,25.16081226478189,25.134463925074712,,,,21.766632465047575,,,25.134463925074712,,,,4.638037877450269,"Dan Altavilla",16507,656186
"Charlie Barnes","- - -",24.9746044921875,,,,,23.87110155449539,22.943220943384777,31.31368362903595,,,22.35005858450225,,,22.923293487370362,24.647022247314453,31.31368362903595,,6.146341749346744,"Charlie Barnes",19865,656212
"Domingo Acevedo","OAK",25.030277798556135,,,,,23.382960686316856,27.346195114528673,,,,29.50459512945724,,,27.346195114528673,,,,4.0909097531488205,"Domingo Acevedo",17092,642758
"Juan Then","SEA",25.090270547305835,,,,,27.503903971089944,32.03546057807075,,,,24.16479461257522,,,32.03546057807075,,,,4.909091773604711,"Juan Then",22828,672730
"Matt Peacock","- - -",25.1281099319458,,48.67564392089844,,,33.97118707084077,32.77151986172325,,43.71029281616211,,27.324757201998843,,,32.77151986172325,,,,4.951557416134669,"Matt Peacock",20339,676840
"Andrés Muñoz","SEA",25.23979765270304,,,,,22.046412723504226,28.904839752273112,,,,22.65514248609543,,,28.904839752273112,,,,2.486842324873684,"Andres Munoz",20373,662253
"Guillo Zuñiga","- - -",25.250313639640808,,,,,23.84779055575107,29.87357719321,,,,22.1380974650383,,,29.87357719321,,,,5.033898734808416,"Guillo Zuniga",19588,670871
"Robert Garcia","- - -",25.266562336669047,,41.33250427246094,,,,28.847955743610235,,,,24.314022280324902,,,28.847955743610235,,,,3.5743389963056735,"Robert Garcia",23363,676395
"Ben Joyce","LAA",25.3523287339644,,,,,28.585821793218365,25.172547281705416,,,,30.213126529346813,,,25.20958998036939,20.394039154052734,,,3.122449365110556,"Ben Joyce",31461,690829
"Spencer Arrighetti","HOU",25.421790719828785,,21.40811014794684,,,20.2536192390154,19.14234249755282,24.64151945660828,,,20.70397280447138,,,21.84061574935913,19.116583321145725,24.64151945660828,,4.306220273766774,"Spencer Arrighetti",29921,681293
"Bryan Woo","SEA",25.50777430757156,,,,,25.2932581934109,26.694889640808107,,,,25.46384012538756,,,27.85038285575063,25.43231015853996,,,3.2897474742905835,"Bryan Woo",30279,693433
"Anthony Kay","- - -",25.510649021004806,,30.401437174479167,,,29.15112132595894,27.832325735884613,23.749455584901753,,,22.906553789866056,,,26.090084893362864,29.20824974255684,23.749455584901753,,5.207715695390109,"Anthony Kay",20387,641743
"Hanser Alberto","- - -",25.58557822114678,,,,,,,,,46.67388916015625,,,,,,,,6.230769730707638,"Hanser Alberto",11902,593643
"Anthony Castro","- - -",25.670404012813126,,,,,27.701688494001115,28.214979496057165,,,,22.05065947312575,,,28.214979496057165,,,,6.000001242527852,"Anthony Castro",19789,621593
"Mason Black","- - -",25.708755552768707,,29.660907618204753,,,20.80425182492452,22.429774489816744,,,,18.836142503298245,,,21.868656668552134,22.644246588812933,,,5.800000491672134,"Mason Black",30171,696131
"Steven Brault","- - -",25.776227132660285,,,,,25.48306740289447,29.113012503392948,36.25661908663236,,,30.797896756964214,,,29.113012503392948,,36.25661908663236,,4.197479016300199,"Steven Brault",15291,643230
"César Valdez","- - -",25.776754403114317,,,,,21.884057114425215,15.024928666296459,,,,14.430558371124475,,,15.024928666296459,,,,4.842391814154562,"Cesar Valdez",9013,491624
"Jaden Hill","COL",25.785694761096305,,,,,24.998939560492513,24.26955796120989,,,,24.083234704457798,,,24.28995479151533,24.110305786132812,,,3.7636371222804943,"Jaden Hill",30250,677955
"Iván Nova","DET",25.787824277524596,,,,,23.750544497841283,,33.94907972547743,,,26.936223810369317,,,,,33.94907972547743,,8.52631589646485,"Ivan Nova",1994,467100
"Jordan Zimmermann","- - -",25.794896577533923,,,,,28.560791570490057,36.197275947122016,25.27625274658203,,,31.853350321451824,,,36.197275947122016,,25.27625274658203,,7.941174605107663,"Jordan Zimmermann",4505,519455
"Joe La Sorsa","- - -",25.80065413444273,,,,,20.390101496653216,14.210536408868636,,,,18.514555810627183,,,13.467304735183715,24.34551377729936,,,5.210527326509428,"Joe La Sorsa",25481,686747
"Joe Ryan","MIN",25.863400764478033,,,26.31525156976538,,23.44119334352609,25.606892484677605,30.57532180015738,29.49706002168877,,25.340113243286552,,,25.50229559885945,25.702012810638454,30.57532180015738,,3.765306190661225,"Joe Ryan",21390,657746
"Phillip Diehl","- - -",25.88508754823266,,,,,35.136505126953125,27.00070204690238,,,,23.394224802652996,,,27.00070204690238,,,,10.800005278589921,"Phillip Diehl",20030,670426
"Wikelman González","CHW",25.92138155877302,,,,,,31.365496384470088,30.720090821731922,,,27.38770063299882,,,31.365496384470088,,,30.720090821731922,2.655738011126719,"Wikelman Gonzalez",26641,682790
"Dellin Betances","NYM",26.04765355036809,,,,,,0,29.58552821477254,22.671543409239572,,,,,0,,,29.58552821477254,7.81579119000116,"Dellin Betances",6216,476454
"Darwinzon Hernández","BOS",26.06688260428513,,,,,32.045622144426616,29.15643548770827,34.59815521240235,,,,,,29.15643548770827,,34.59815521240235,,5.400001310869015,"Darwinzon Hernandez",19848,650382
"José Cisnero","- - -",26.08255711166947,,29.860405739196047,,,23.7787597383021,29.245395615059298,,,,24.353423676924272,,,29.245395615059298,,,,3.9982586572157066,"Jose Cisnero",6399,542585
"Brock Stewart","- - -",26.17899988110759,,27.03644516177294,,,25.439517974853516,28.829841381895775,,,,27.214712510415172,,,,28.829841381895775,,,2.385542583251075,"Brock Stewart",16727,592779
"Will Warren","NYY",26.312172879152193,,32.62238960266113,,,25.006017192584057,26.803385937307763,34.55901247427004,,,27.556673404782316,,,,26.803385937307763,34.55901247427004,,4.8034435717275015,"Will Warren",30182,701542
"A.J. Puk","- - -",26.47020657208501,,,32.6666119519402,,25.821356020260268,27.48442766393785,35.71252409617106,,,28.137562810158244,,,28.277127160537596,26.552283391332853,35.71252409617106,,3.547141194380885,"A.J. Puk",19343,640462
"Diego Castillo","- - -",26.473189728348345,,,,,25.68652660220695,27.64643015702972,,,,30.451180809422542,,,27.64643015702972,,,,3.11764733391927,"Diego Castillo",17496,650895
"J.C. Mejía","- - -",26.47824419376462,,,,,26.588738237108505,26.567345214444536,40.35530373544404,,,27.155298891320694,,,26.567345214444536,,40.35530373544404,,8.318182430422548,"J.C. Mejia",20617,650496
"Domingo Germán","- - -",26.47894977327645,,,,,26.101513609663986,,33.10513221429229,,,31.457133571037595,,,,,33.10513221429229,,4.5600001594543516,"Domingo German",17149,593334
"Spencer Turnbull","- - -",26.57081004716118,,,,,24.627888298989934,25.047903391801192,30.110718525062172,,,22.03043150725188,,,26.2952885719286,22.89503649056676,30.110718525062172,,3.9478991849748577,"Spencer Turnbull",16207,605513
"Easton McGee","- - -",26.630372159621295,,20.012265931992303,,,25.333805480093325,23.085598891122,27.647525024414062,,,21.16960334777832,,,23.761175428118026,20.383292743137904,27.647525024414062,,3.0759495156179266,"Easton McGee",22176,668834
"Matt Brash","SEA",26.663456415178697,,31.46328307097813,,,31.302604391871686,29.795484077990356,,30.58441885623186,,26.754440113902092,,,29.795484077990356,,,,3.1000005666415933,"Matt Brash",25756,666374
"Kyle Wright","ATL",26.849686650298832,,,,,26.35209200918389,27.187384629612648,,30.45924834969239,,26.074420568105335,,,27.187384629612648,,,,4.118644139491306,"Kyle Wright",19665,657140
"Luke Little","CHC",26.873690292936125,,,29.230906804402668,,25.338254928588867,21.8448748588562,,,,,,,,21.8448748588562,,,2.9724779289568555,"Luke Little",28036,681432
"Mike Fiers","OAK",26.887169598812783,,,,,31.952964926665683,27.85232258832991,29.395306741037675,,,21.6203984116063,,,27.85232258832991,,29.395306741037675,,5.004878054601249,"Mike Fiers",7754,571666
"Yerry Rodríguez","- - -",27.00362368052816,,,,,26.545303185780842,26.517986173552227,,,,26.496267427716937,,,26.517986173552227,,,,8.174312903294524,"Yerry Rodriguez",21955,666720
"Tayler Saucedo","- - -",27.062753205252164,,,,,21.907568387496166,23.790317319940637,31.05285583164381,,,20.41117144908224,,,24.213414846464644,23.047737822240713,31.05285583164381,,4.406737079575701,"Tayler Saucedo",17888,642048
"Ryan Johnson","LAA",27.1536865234375,,24.40218790690104,17.817550886245,,22.27787288721057,23.995159082634505,,,,,,,,23.995159082634505,,,9.0000014752152,"Ryan Johnson",35325,696270
